Churchill	RegularK	BAC_PLT	20	163	19	Middle		2	2120	184.409	1793	176.652		6	7729	685.068	3981	765.804	623	75	3	Edge		2	1402	152.61	1214	144.024		5	8443	617.612	4434	635.58	1048	90	18	Middle		2	1570	153.439	1319	147.196		6	15134	853.578	11581	893.199	888	129	9	Edge		2	1336	575.878	1085	753.982		5	9589	928.558	7341	738.157	755	184	16	Edge		2	1883	708.399	1567	763.669		7	18361	889.244	12169	923.879	490	31	7	Middle		1	1315	511.003	1043	544.789		7	19419	1009.978	6748	1171.041	1238	35	11	Middle		2	1534	430.369	1299	442.057		9	17690	975.468	14408	1014.927	949	220	4	Edge		2	1998	391.085	1765	574.95		5	5975	550.213	5026	651.813	1208	174	6	Middle		2	1157	489.316	928	531.962		6	10556	1000.84	5787	824.727	582	50	2	Edge		2	1578	505.83	1361	709.226		8	25730	968.774	17406	1124.942	4868
Churchill	SaltK	PLT	5	167	23	Edge		1	1360	162.225	1081	164.811		3	2962	259.865	1992	226.551	67.1	128	8	Edge		2	1742	167.581	1476	157.338		2	890	122.125	260	65.255	171	91	19	Middle		2	1621	155.095	1424	146.853		3	4577	357.849	3861	332.09	128	216	24	Edge		2	869	492.993	702	414.904		3	4626	659.138	4018	688.041	299	95	23	Edge		2	1559	546.8	986	613.517		4	4780	671.146	4207	693.239	558	2	2	Edge		2	1941	451.939	1617	492.76		5	3483	636.308	2257	593.608	201	203	11	Middle		2	1582	539.535	1306	540.326		3	4066	631.777	3576	629.345	307	101	5	Edge		2	1220	433.54	1062	461.862		3	2217	472.889	1866	452.987	84.7	163	19	Middle		2	1473	433.755	1239	521.718		5	5572	741.893	4729	704.713	200	182	14	Middle		2	1399	543.022	1076	691.44		6	6188	670.228	5093	818.039	1394
Churchill	SaltK	BAC	12	169	1	Edge													1358	162	18	Middle													631	49	1	Edge													633	159	15	Middle													228	165	21	Edge													1268	228	12	Edge													518	133	13	Edge													359	134	14	Middle													393	62	14	Middle													409	57	9	Edge													1027
Churchill	SaltK	BAC_PLT	15	171	3	Edge		1	1428	147.782	1181	141.782		4	2599	250.593	1655	223.764	559	178	10	Middle		2	2037	180.995	1564	166.167		2	2702	228.208	2070	231.664	559	155	11	Middle		2	1000	124.811	789	119.64		2	1374	163.096	1056	151.439	282	138	18	Middle		2	754	503.121	524	641.024		2	1810	613.517	499	625.61	338	117	21	Edge		2	2153	565.487	1890	622.607		5	5370	535.057	4875	666.938	300	54	6	Middle		2	1714	536.923	1384	531.652		5	4458	706.469	2347	774.086	448	153	9	Edge		2	1828	499.883	1616	779.439		4	5850	572.726	5049	725.22	980	24	24	Edge		2	1508	499.959	1333	588.143		4	3643	455.715	3342	575.205	851	122	2	Edge		2	1269	322.751	1091	449.636		4	4171	676.815	3316	636.452	760	6	6	Middle		2	1790	504.318	1484	580.282		5	7686	754.561	6354	782.846	2642
Churchill	SaltK	BAC	15	172	4	Edge													1222	103	7	Middle													421	57	9	Edge													491	173	5	Edge													355	218	2	Edge													244	68	20	Edge													329	16	16	Edge													1263	87	15	Middle													356	3	3	Edge													123	28	4	Edge													1310
Churchill	SaltK	BAC_PLT	3	177	9	Edge		1	2523	191.723	2088	187.966		4	4699	340.333	3355	354.86	510	166	22	Edge		2	1074	131.882	843	121.054		3	2843	240.936	2287	277.906	565	67	19	Middle		3	5584	360.576	4729	359.889		9	13546	894.146	11060	924.715	774	188	20	Edge		2	1739	546.637	1501	584.488		4	4367	584.336	3822	660.947	542	169	1	Edge		2	1317	369.078	875	462.247		2	988	615.398	654	468.885	262	163	19	Middle		2	1853	540.688	1674	594.365		4	6926	764.489	5764	859.172	460	146	2	Edge		1	1746	481.318	1511	535.414		3	5418	673.511	4695	716.821	730	115	19	Middle		2	2147	509.113	1938	453.175		6	7886	621.89	6783	703.628	1145	32	8	Edge		2	2202	564.784	1899	506.444		4	6926	687.474	5780	750.801	499	46	22	Edge		2	1706	531.958	1399	517.858		4	5763	737.266	4893	880.837	2703
Churchill	SaltK	BAC_PLT	12	180	12	Edge		1	3624	237.764	2724	240.149		1	3343	227.723	2821	217.622	1942	86	14	Middle		2	1235	141.782	871	158.511		2	1770	194.794	1087	271.504	629	209	17	Edge		2	1360	143.681	1107	128.711		3	4404	314.392	3805	333.362	2108	15	15	Middle		2	2238	603.775	1987	810.969		5	7561	754.1	6283	678.715	585	4	4	Edge		2	850	474.26	678	708.399		3	1148	695.566	794	640.946	361	167	23	Edge		2	1781	493.55	1613	427.54		4	4304	683.278	3308	720.466	415	134	14	Middle		2	1792	499.031	1538	518.073		3	3862	541.468	3519	557.16	593	102	6	Middle		2	1369	462.247	1183	500.625		3	4845	531.534	3874	743.936	306	207	15	Middle		2	1378	560.607	1190	741.63		3	3349	575.245	2636	719.206	472	97	1	Edge		2	1833	502.168	1580	578.756		4	4167	602.695	3758	555.306	5370
Churchill	SaltK	BAC_PLT	16	181	13	Edge		2	1463	152.51	1184	143.924		3	3389	273.078	2885	276.492	532	153	9	Edge		2	1880	179.823	1544	165.924		4	4871	378.475	3451	475.773	924	30	6	Middle		2	4566	270.593	3772	275.362		6	7815	555.026	5158	543.31	1191	43	19	Middle		2	1112	537.584	951	559.88		4	3091	727.208	1829	819.983	449	125	5	Edge		2	2690	453.175	2480	538.246		5	7157	631.439	5673	635.686	1167	154	10	Middle		2	1651	530.667	1498	594.081		3	4699	609.393	3752	709.707	785	81	9	Edge		2	1718	529.981	1483	577.778		4	4513	562.573	4110	604.063	385	80	8	Edge		2	1596	386.933	1402	518.406		4	4838	594.465	4266	625.149	784	193	1	Edge		2	3053	555.04	2715	495.552		4	9566	651.004	8350	655.531	1375	115	19	Middle		2	1366	663.393	1164	602.031		5	5551	742.632	4801	709.931	2409
Churchill	RegularK	BAC	5	182	14	Middle													119	117	21	Edge													221	71	23	Edge													285	238	22	Edge													182	146	2	Edge													611	233	17	Edge													569	190	22	Edge													1395	59	11	Middle													253	214	22	Edge													212	3	3	Edge													2759
Churchill	RegularK	BAC_PLT	11	183	15	Middle		1	2227	182.167	1761	174.167		4	3159	315.078	2546	288.15	277	188	20	Edge		2	1486	150.711	1305	141.882		6	10184	573.228	8971	566.784	833	33	9	Edge		1	2710	199.48	2355	192.551		8	13258	1112.7	9087	972.512	1120	223	7	Middle		1	2474	518.748	2005	481.819		5	8088	761.131	5521	862.036	205	85	13	Edge		1	1220	584.488	1077	680.68		5	15394	756.191	13000	844.555	1064	41	17	Edge		1	1424	567.484	1181	558.436		7	20441	877.4	14500	871.464	1356	34	10	Middle		2	2323	439.096	1827	588.8		7	16018	855.126	13002	867.923	1542	43	19	Middle		2	1554	433.54	1431	434.36		6	19862	1021.752	16721	950.49	832	112	16	Edge		2	2069	556.292	1916	478.358		9	19441	936.651	15524	928.857	1076	135	15	Middle		2	1989	680.252	1671	539.875		3	2421	861.89	1482	995.2	1191
Churchill	SaltK	BAC_PLT	6	184	16	Edge		2	2375	213.723	1751	243.664		4	3890	365.931	3000	332.818	515	41	17	Edge		2	1195	153.196	905	142.61		3	2152	210.108	1688	212.25	738	235	19	Middle		2	1170	137.439	920	125.782		2	1525	162.167	1247	170.995	1156	134	14	Middle		2	1838	644.355	1488	612.647		5	5970	876.732	4614	773.292	391	66	18	Middle		2	1737	499.558	1341	491.721		6	6398	950.487	5245	883.257	366	50	2	Edge		2	1013	436.448	655	470.545		3	4219	714.476	3109	604.557	388	95	23	Edge		2	1481	447.927	1286	490.478		4	4257	464.466	3822	552.495	758	99	3	Edge		1	1818	622.178	1580	527.788		4	6327	504.577	5322	675.981	567	136	16	Edge		1	4773	697.315	4359	607.734		4	5947	689.785	4973	700.965	307	7	7	Middle		2	1527	513.875	1321	514.456		5	5807	761.633	5162	786.254	2304
Churchill	RegularK	BAC_PLT	3	185	17	Edge		2	3426	224.409	2992	212.409		8	17940	1062.573	15544	1066.314	2033	92	20	Edge		1	3385	220.652	3003	213.238		9	20622	1348.137	16904	1280.89	375	111	15	Middle		2	3945	265.321	3084	257.22		8	20522	233.256	15261	1374.401	1000	29	5	Edge		3	2271	471.993	1980	433.745		8	18866	989.26	13829	1049.741	1172	162	18	Middle		1	1728	528.461	1542	596.794		7	13159	826.923	9525	776.695	651	122	2	Edge		2	1275	487.297	1055	636.255		6	19732	745.984	13156	923.965	1164	222	6	Middle		2	3258	633.431	2809	789.946		9	26827	1188.248	21634	1124.726	1229	109	13	Edge		2	1867	471.239	1629	452.389		7	21375	1002.381	18400	1003.912	1306	216	24	Edge		2	2567	470.124	2280	592.893		11	26187	1038.537	20401	1066.487	1998	13	13	Edge		2	1925	572.043	1614	653.574		11	29532	1045.32	25100	1081.389	4957
Churchill	RegularK	BAC	4	187	19	Middle													141	55	7	Middle													142	140	20	Edge													361	12	12	Edge													420	100	4	Edge													943	62	14	Middle													215	192	24	Edge													1658	149	5	Edge													252	54	6	Middle													337	225	9	Edge													4611
Churchill	RegularK	PLT	15	189	21	Edge		1	3655	234.451	3100	220.551		7	7937	425.688	6059	503.328	40.7	116	20	Edge		2	1402	150.953	1233	141.882		5	10201	788.607	8329	641.211	369	203	11	Middle		2	1327	141.196	1123	132.61		4	6657	628.484	4881	559.755	605	24	24	Edge		2	1805	455.536	1540	833.241		4	5262	626.456	4210	686.393	240	78	6	Middle		1	1235	549.24	1044	622.178		6	16267	822.287	10476	889.998	1015	160	16	Edge		2	3153	681.335	2868	666.521		9	30638	1149.477	25095	1163.749	1192	189	21	Edge		2	1643	601.135	1277	628.864		5	11244	696.188	9354	817.84	2593	194	2	Edge		2	1557	359.134	1311	556.421		6	21205	844.214	18619	1046.587	1548	228	12	Edge		2	1846	449.43	1658	641.923		7	16356	876.323	13707	870.186	662	141	21	Edge		2	1193	477.937	954	477.061		5	12537	672.281	10817	759.708	1508
Churchill	RegularK	BAC_PLT	18	191	23	Edge		2	3033	219.522	2677	211.38		7	15020	979.16	10714	929.484	702	54	6	Middle		1	1158	129.882	951	120.711		5	7537	664.91	3487	756.576	233	229	13	Edge		1	3855	238.936	3097	233.522		8	22108	1179.768	18113	1233.006	1698	164	20	Edge		2	1554	299.079	1286	428.619		7	16315	806.228	12140	908.316	466	195	3	Edge		2	776	603.186	528	544.221		6	11525	726.845	8772	750.203	614	105	9	Edge		2	1696	463.839	1489	622.4		5	16903	902.925	10666	985.932	853	221	5	Edge		2	1707	535.331	1510	494.699		7	10154	681.727	7344	824.81	585	206	14	Middle		2	1985	669.989	1697	623.321		9	17197	992.151	14737	1106.232	521	76	4	Edge		2	1638	472.679	1366	536.504		7	19471	832.827	16508	932.287	1269	137	17	Edge		2	2206	664.649	1831	497.728		9	26054	969.05	22383	1017.622	5022
Churchill	RegularK	BAC	14	193	1	Edge													1269	33	9	Edge													123	193	1	Edge													210	169	1	Edge													167	197	5	Edge													95.7	187	19	Middle													165	130	10	Middle													143	212	20	Edge													1328	211	19	Middle													288	213	21	Edge													2368
Churchill	RegularK	BAC_PLT	7	199	7	Middle		2	3628	240.007	3211	236.836		7	13962	784.85	8606	844.572	1555	76	4	Edge		2	1914	166.024	1653	157.196		7	14395	900.934	11578	878.145	435	27	3	Edge		2	1766	183.823	1502	173.581		7	18521	1047.588	13828	1084.035	2543	104	8	Edge		2	1363	520.464	1148	538.246	Stuck on side	2	984	443.416	660	510.51	216	240	24	Edge		1	750	480.71	560	603.333		4	5148	966.071	3823	1090.548	228	220	4	Edge		2	1193	623.566	956	593.808		6	15651	711.085	12264	829.906	564	136	16	Edge		2	2427	512.578	2157	518.802		6	17785	884.444	15975	907.022	1220	90	18	Middle		2	1583	358.142	1432	443.015		5	15213	683.842	12908	755.689	971	204	12	Edge		2	1139	594.081	983	543.236		4	5072	722.754	3059	699.19	395	32	8	Edge		2	1739	560.107	1503	639.843		6	14433	844.766	12004	991.901	1924
Churchill	SaltK	BAC	18	200	8	Edge													2325	147	3	Edge													788	16	16	Edge													2926	42	18	Middle													373	124	4	Edge													1188	56	8	Edge													363	113	17	Edge													439	138	18	Middle													399	118	22	Edge													244	47	23	Edge													732
Churchill	RegularK	BAC_PLT	8	201	9	Edge		2	1307	144.024	1125	131.882		4	5749	512.501	4389	430.518	1973	133	13	Edge		1	3369	222.108	2927	209.865		7	14545	787.436	10435	920.574	204	136	16	Edge		2	1565	163.681	1348	153.539		3	3108	258.978	2530	293.706	244	35	11	Middle		1	2477	584.488	1964	546.637		7	12599	773.867	8195	810.969	219	172	4	Edge		1	970	453.175	771	457.311		6	6763	705.033	4999	838.089	437	4	4	Edge		2	1866	484.86	1515	565.481		8	16940	822.18	12181	978.267	591	14	14	Middle		3	3873	649.151	3207	568.023		16	42763	1181.919	32475	1183.586	1886	32	8	Edge		2	1100	304.249	1035	490.27		5	10397	577.567	9023	719.261	672	152	8	Edge		2	1758	515.407	1537	664.29		3	2647	809.684	1256	944.863	206	169	1	Edge		2	3150	526.713	2740	566.773		9	13845	844.767	10876	884.343	27.5
Churchill	RegularK	PLT	13	203	11	Middle		2	2337	186.267	2131	180.853		6	8333	584.784	5887	651.295	53.9	203	11	Middle		2	2631	102.518	2210	185.966		7	15815	1021.544	10483	1325.52	118	143	23	Edge		1	2820	205.38	2418	194.794		8	19876	1171.584	17117	1052.9	457	66	18	Middle		2	1581	673.268	1304	623.321		6	14945	876.504	11774	950.127	235	147	3	Edge		2	1322	527.956	1055	547.287		8	11417	708.764	6897	811.422	1136	165	21	Edge		2	1406	422.473	1258	494.675		5	12359	685.385	8843	756.316	986	65	17	Edge		1	1407	544.642	1194	475.282		9	20814	870.409	19095	921.509	1232	7	7	Middle		2	1681	432.706	1500	471.427		7	19566	955.635	17132	996.726	752	185	17	Edge		1	1321	506.264	985	558.264		6	10731	783.972	7861	776.749	293	124	4	Edge		2	1860	539.602	1598	513.447		10	34589	1146.819	30213	1298.962	1758
Churchill	SaltK	PLT	16	211	19	Middle		2	2905	214.936	2405	202.794		3	4202	353.505	3343	341.848	58.3	177	9	Edge		2	1394	152.61	1137	140.953		3	2101	199.723	1784	188.309	135	156	12	Edge		1	3846	238.108	3420	226.693		5	5710	325.463	5183	317.463	78.1	167	23	Edge		2	2065	490.27	1745	679.763		4	5223	677.85	4136	708.399	290	75	3	Edge		2	2558	631.495	2227	625.61		6	7323	790.006	5246	824.977	55	189	21	Edge		2	1420	548.937	1168	624.721		3	4153	601.678	3413	742.509	189	198	6	Middle		2	4144	561.882	3484	738.65		6	8679	751.345	7149	844.369	274	168	24	Edge		2	1835	527.788	1638	445.424		6	6187	623.107	5583	686.104	97.9	195	3	Edge		2	2275	475.967	1924	600.833		3	2585	449.703	2005	584.449	288	136	16	Edge		2	2328	583.574	2045	605.674		5	5816	674.3	4968	650.329	601
Churchill	RegularK	PLT	10	213	21	Edge		1	1843	163.681	1551	158.61		4	8979	535.712	7401	614.28	224	113	17	Edge		2	1377	146.024	1135	132.953		5	10245	677.554	8466	662.222	1516	126	6	Middle		2	2201	196.308	1883	181.581		9	19763	1421.004	15478	1342.449	1086	154	10	Middle		2	1050	622.178	828	686.988		4	8997	725.451	6210	769.966	644	9	9	Edge		2	1483	585.705	1154	1036.726		7	18425	1100.964	13830	1064.854	593	128	8	Edge		2	1873	547.544	1551	715.951		7	19202	1044.453	15713	1000.653	658	139	19	Middle		2	2751	697.506	2389	602.32		8	26328	1050.909	21275	1063.751	249	47	23	Edge		2	1444	407.955	1367	490.814		5	16739	802.328	14911	878.344	1410	57	9	Edge		2	2536	426.881	1781	559.177		10	23741	968.816	19532	996.666	1458	192	24	Edge		2	1330	604.861	1159	561.802		7	21774	840.494	18874	1043.86	2058
Churchill	RegularK	BAC	15	214	22	Edge													171	42	18	Middle													232	219	3	Edge													1857	112	16	Edge													180	20	20	Edge													299	237	21	Edge													798	185	17	Edge													913	11	11	Middle													657	1	1	Edge													640	145	1	Edge													4963
Churchill	RegularK	BAC_PLT	15	215	23	Edge		1	539	94.912	431	88.912		4	4032	369.362	2439	380.616	2633	225	9	Edge		1	2267	179.681	1840	168.024		5	4927	407.89	3308	411.002	582	169	1	Edge		2	1380	149.539	1190	142.953		6	10299	737.637	8122	752.949	1411	73	1	Edge		2	1078	438.677	908	475.963		7	19566	918.313	16027	934.22	1174	40	16	Edge		1	690	612.647	561	443.015		6	15615	879.185	10272	1038.524	488	176	8	Edge		2	898	466.083	714	554.079		5	11253	717.24	8948	733.488	1042	110	14	Middle		2	2090	499.198	1804	534.279		7	20194	923.72	16811	1050.353	1158	67	19	Middle		2	1954	471.427	1675	529.303		7	17526	747.728	14608	855.872	1058	117	21	Edge		2	2004	530.043	1769	540.004		7	17563	1074.97	15076	1128.114	1659	4	4	Edge		2	1162	578.566	941	538.122		1	667	576.373	335	671.332	2630
Churchill	RegularK	BAC	11	217	1	Edge													114	85	13	Edge													274	128	8	Edge													195	10	10	Middle													369	217	1	Edge													96.8	235	19	Middle													526	137	17	Edge													208	36	12	Edge													338	113	17	Edge													437	188	20	Edge													988
Churchill	SaltK	BAC_PLT	13	219	3	Edge		3	3034	309.02	2420	285.706		4	3609	362.818	2421	353.061	714	197	5	Edge		1	3674	231.622	3137	214.208		5	6143	386.034	5354	347.546	1216	214	22	Edge		2	3983	246.108	3492	233.38		5	10246	548.156	8740	549.227	1120	143	23	Edge		2	1609	575.259	1390	620.794		4	3849	642.133	3259	678.715	432	96	24	Edge		2	1687	518.406	1410	631.777		4	2554	683.959	2162	617.345	890	117	21	Edge		2	2210	515.789	1913	572.715		5	6013	679.948	3946	662.64	831	96	24	Edge		2	4388	647.381	3933	735.109		7	13379	710.541	9661	757.372	1490	183	15	Middle		2	1773	382.554	1832	415.547		6	7783	618.201	6742	663.631	1173	49	1	Edge		2	1551	303.596	1338	475.303		3	5186	489.332	4563	579.989	587	74	2	Edge		2	1588	555.295	1397	557.889		5	6947	633.811	6139	805.636	3706
Churchill	SaltK	PLT	17	220	4	Edge		1	3414	226.451	2873	214.693		4	4815	296.149	4023	283.321	51.7	137	17	Edge		2	1027	134.953	858	128.125		2	1400	167.681	1123	154.61	227	236	20	Edge		1	3262	224.652	2540	233.865		4	6309	361.262	5220	370.476	96.8	231	15	Middle		2	860	376.991	667	538.246		3	2715	861.953	2095	839.044	191	2	2	Edge		2	2205	612.937	1842	691.92		4	5671	768.697	4997	629.421	782	63	15	Middle		2	1678	447.269	1473	605.504		5	5501	573.518	4236	733.647	202	125	5	Edge		2	2128	612.638	1882	597.238		3	3967	639.472	3600	724.033	92.4	117	21	Edge		1	2420	457.311	2131	519.434		4	4937	523.32	4458	537.257	391	101	5	Edge		2	4371	522.688	3957	462.368		6	7887	735.036	6188	666.54	483	49	1	Edge		2	1555	472.717	1335	484.764		2	284	356.367	144	532.315	821
Churchill	RegularK	BAC	19	223	7	Middle													95.7	20	20	Edge													584	108	12	Edge													1244	213	21	Edge													184	33	9	Edge													134	92	20	Edge													295	2	2	Edge													529	61	13	Edge													281	124	4	Edge													249	238	22	Edge													2751
Churchill	RegularK	BAC_PLT	10	224	8	Edge		1	3571	227.137	3115	223.622		6	16708	657.169	13746	894.632	1538	231	15	Middle		1	1477	146.125	1020	124.468		6	9940	680.666	6963	874.575	583	213	21	Edge								5	15182	834.992	12382	867.06	1075	109	13	Edge		1	1992	539.24	1607	681.86		6	8349	735.616	6628	716.779	440	63	15	Middle		2	1572	600.099	1233	756.93		7	15278	925.353	9698	916.896	387	6	6	Middle		2	1236	477.506	1072	590.379		6	16752	966.473	5693	943.385	749	216	24	Edge		2	1419	482.62	1176	708.761		5	14093	695.326	12344	771.105	628	188	20	Edge		3	4563	605.544	4312	537.254		14	37114	1099.474	31180	1127.565	2312	140	20	Edge		1	2443	582.444	2210	507.837		7	16165	762.115	14709	873.897	927	126	6	Middle		2	1369	481.177	1168	671.727		7	24731	964.155	21391	1045.111	6408
Churchill	SaltK	PLT	19	226	10	Middle		1	2960	214.551	2170	197.622		4	3868	254.735	3141	243.664	866	32	8	Edge		1	1291	135.64	1078	130.225		4	3315	280.149	2636	315.019	285	124	4	Edge		2	1000	123.296	740	115.539		2	1422	158.853	1100	150.024	305	33	9	Edge		2	1846	528.461	1633	528.461		4	5116	763.669	4404	764.833	550	105	9	Edge		1	1129	509.113	973	491.721		3	4049	666.259	3144	776.986	1351	142	22	Edge		2	1023	346.52	903	604.626		3	2470	538.717	1840	690.612	790	159	15	Middle		2	2878	522.384	2407	616.518		5	4621	684.158	2906	963.905	485	215	23	Edge		2	2489	573.21	2177	539.24		5	5138	734.55	4787	703.42	1817	94	22	Edge		2	1614	468.943	1429	465.418		5	5256	637.651	4429	683.227	578	147	3	Edge		3	2573	637.42	2088	644.536		5	6743	698.563	5834	716.011	2913
Churchill	RegularK	BAC	13	227	11	Middle													81.4	67	19	Middle													292	52	4	Edge													616	114	18	Middle													331	32	8	Edge													200	18	18	Middle													337	106	10	Middle													213	126	6	Middle													183	212	20	Edge													259	24	24	Edge													4815
Churchill	SaltK	BAC	9	228	12	Edge													238	210	18	Middle													389	60	12	Edge													404	237	21	Edge													493	104	8	Edge													513	39	15	Middle													472	214	22	Edge													255	172	4	Edge													317	79	7	Middle													315	116	20	Edge													1956
Churchill	SaltK	PLT	9	229	13	Edge		1	2790	202.409	2223	194.894		2	2279	192.551	126	43.698	95.7	212	20	Edge		2	2475	219.48	1976	209.723		3	4280	316.836	3479	303.078	112	69	21	Edge		3	3692	282.149	3139	278.149		6	7147	415.487	5969	526.784	486	27	3	Edge		2	1616	518.406	1407	557.061		4	5034	669.989	3545	706.89	271	18	18	Middle		2	1365	773.944	1056	595.595		5	4115	854.425	2835	799.325	257	97	1	Edge		2	1603	518.774	1393	583.807		2	4446	689.521	3225	800.871	1045	231	15	Middle		2	2426	618.62	2076	624.912		5	6249	695.058	5241	748.029	121	137	17	Edge		2	2020	386.473	1686	650.344		5	5639	575.688	4962	677.633	164	205	13	Edge		3	2102	601.06	1786	606.296		4	6201	786.002	5035	700.321	242	102	6	Middle		2	1489	514.715	1266	620.115		4	4897	608.685	4378	702.104	1494
Churchill	RegularK	BAC	10	230	14	Middle													117	151	7	Middle													320	82	10	Middle													171	187	19	Middle													290	83	11	Middle													100	158	14	Middle													908	171	3	Edge													408	213	21	Edge													1798	59	11	Middle													477	99	3	Edge													1974
Churchill	SaltK	PLT	13	234	18	Middle		2	1079	129.054	883	119.882		3	2453	221.622	1631	222.794	70.4	94	22	Edge		2	1375	154.752	1113	144.51		3	3026	261.422	2464	257.907	166	28	4	Edge		2	2011	196.995	1521	184.409		4	3268	259.764	2835	258.25	377	194	2	Edge		2	1343	426.685	1181	537.584		3	3498	658.662	2989	933.267	184	94	22	Edge		2	1976	663.105	1704	557.061							224	64	16	Edge		2	1378	515.509	1202	802.478		3	2665	621.58	1596	818.758	367	184	16	Edge		2	1219	745.739	980	682.851		3	2758	625.757	2358	688.252	1590	71	23	Edge		2	1232	386.933	1079	414.904		3	3371	452.397	3051	623.14	246	65	17	Edge		2	1137	223.226	899	237.82		3	2487	402.576	2087	551.177	288	218	2	Edge		3	3031	442.626	2394	670.642		6	7775	721.336	6616	704.083	811
Churchill	RegularK	BAC	8	235	19	Middle													1002	3	3	Edge													483	1	1	Edge													1676	150	6	Middle													215	207	15	Middle													103	77	5	Edge													216	38	14	Middle													285	222	6	Middle													479	160	16	Edge													437	139	19	Middle													2301
Churchill	SaltK	BAC	14	236	20	Edge													593	16	16	Edge													739	205	13	Edge													328	186	18	Middle													768	137	17	Edge													791	46	22	Edge													405	66	18	Middle													685	85	13	Edge													281	149	5	Edge													386	23	23	Edge													582
Churchill	RegularK	BAC_PLT	16	237	21	Edge		1	2767	197.581	2385	186.409		5	8257	445.204	6439	523.914	1924	230	14	Middle		1	1361	142.853	1068	130.024		5	11101	713.295	8169	879.1	979	103	7	Middle		2	1977	176.752	1726	167.581		7	17051	175.3	13089	1167.59	1015	95	23	Edge		2	1755	490.814	1478	464.173		6	15001	917.369	12005	953.046	569	224	8	Edge		2	1316	586.771	1006	584.944		7	14999	925.114	11973	856.964	342	38	14	Middle		2	1825	604.966	1606	598.168		10	20214	1036.734	8998	1038.487	883	11	11	Middle		3	1854	563.638	1610	520.568		6	11543	766.668	8577	790.639	1319	25	1	Edge		2	1284	537.584	1200	500.625		6	15839	973.536	13747	792.914	1800	7	7	Middle		2	2092	505.336	1887	473.185		9	22678	1060.779	15171	1011.342	1872	80	8	Edge		2	1494	382.877	1249	524.608		8	22606	869.208	19289	1032.849	2450
Churchill	RegularK	BAC_PLT	4	238	22	Edge		1	1563	151.196	1356	143.439		7	12276	690.525	9696	722.75	2377	51	3	Edge		2	2527	249.56	2230	184.409		8	19739	1243.266	14027	1496.772	624	68	20	Edge		2	1683	168.995	1439	158.752		2	233	96.184	2	4.243	319	97	1	Edge		2	1340	546.637	1127	565.644		5	11164	730.577	9025	819.983	1483	213	21	Edge		2	1737	463.017	1548	641.024		6	18417	949.272	15574	845.361	1069	183	15	Middle		2	1846	556.321	1556	677.713		7	19026	860.785	15224	1146.632	1869	29	5	Edge		2	1411	510.16	1191	671.684		9	26458	850.269	22470	886.873	2542	227	11	Middle		2	2162	585.705	1837	615.55		5	10694	976.765	7490	896.613	1506	77	5	Edge		2	1232	372.113	1071	410.03		5	14334	640.595	11751	707.194	2048	9	9	Edge		2	2046	484.665	1513	451.889		9	32983	1076.755	27284	1218.18	5460
Churchill	SaltK	BAC	16	240	24	Edge													933	30	6	Middle													289	212	20	Edge													579	91	19	Middle													348	30	6	Middle													436	216	24	Edge													292	104	8	Edge													711	1	1	Edge													323	138	18	Middle													263	216	24	Edge													689
RougePark	RegularK	PLT	20	1	1	Edge		2	6829	352.878	6244	339.463		12	48950	2142	44498	2187.738	1564	62	14	Middle		2	7473	354.676	6794	345.848		9	39583	2222.077	27777	2469.74	617	83	11	Middle		2	5864	496.635	5090	801.356		8	42919	1207.212	27605	1272.362	887	27	3	Edge		2	3328	575.259	2719	622.178		2	3997	565.24	3376	621.908	161	93	21	Edge		1	3427	594.652	3009	511.879		4	8174	695.621	7385	762.897	82.5	69	21	Edge		2	8969	698.682	8109	673.572		16	78781	1382.705	72582	1419.947	3152	73	1	Edge		2	8670	518.748	7759	879.573		15	69730	1391.12	59946	1399.963	1415	21	21	Edge		2	3056	441.189	2620	564.335		8	31428	1060.03	27420	1123.251	1932	107	11	Middle		2	2839	577.781	2467	682.343		7	22452	1160.525	16054	1421.174	407	67	19	Middle		2	4180	841.162	3009	659.913		11	36127	1338.066	28553	1434.261	1294
RougePark	RegularK	BAC	2	2	2	Edge													400	118	22	Edge													497	43	19	Middle													681	49	1	Edge													506	6	6	Middle													365	3	3	Edge													295	103	7	Middle													488	55	7	Middle													428	13	13	Edge													1718	75	3	Edge													2409
RougePark	RegularK	BAC_PLT	15	3	3	Edge		2	7360	365.505	6604	398.759		10	42000	2048.016	35201	2355.914	2506	113	17	Edge		2	9471	461.932	8606	417.203		14	54241	2697.669	45987	2888.775	2533	20	20	Edge		2	8153	624.324	7825	634.312		14	60355	1311.976	40719	1325.583	980	65	17	Edge		2	2915	679.108	2472	801.799		4	7135	751.046	4738	972.899	1131	110	14	Middle		3	10960	845.029	10268	762.853		5	17777	898.253	16109	942.704	515	30	6	Middle		2	2866	459.261	2574	646.179		5	15665	758.158	13627	739.486	718	10	10	Middle		2	7307	641.024	6674	763.436		11	43170	1213.435	30495	1238	1143	47	23	Edge		2	4712	610.769	4136	670.307		7	23947	1315.301	21311	1227.78	1859	74	2	Edge		2	4411	660.292	3954	673.873		10	37166	1119.974	26927	1150.133	2926	7	7	Middle		3	3304	582.32	2660	663.132		6	11892	856.071	8671	1065.89	1376
